,logLikelihood,Gene,AccNum
3396,-21.24998728854266,ZFAND3,NM_021943
3397,-21.25142751841678,GNPTAB,NM_024312
3398,-21.25331312551224,CIP2A,NM_020890
3399,-21.253697666951318,SRGN,NM_001321053
3400,-21.25558327404678,SCFD2,NM_152540
3401,-21.25558327404678,HNRNPU,NM_031844
3402,-21.256779333488726,PER1,NM_002616
3403,-21.25736739584028,ZNF776,NM_173632
3404,-21.25736739584028,PLK4,NM_014264
3405,-21.262477354603366,KYAT1,NM_001287390
3406,-21.264330923252686,CLN5,NM_006493
3407,-21.264918985604243,STAM2,NM_005843
3408,-21.26540501234528,CLK2,NM_001294338
3409,-21.266120186949877,DCP1B,NM_001319292
3410,-21.267189134138782,MRPL11,NM_170739
3411,-21.272046805619517,LACTB2,NM_016027
3412,-21.27311575280842,PSMD1,NM_002807
3413,-21.274969321457743,CAPNS1,NM_001749
3414,-21.27571653450848,CHMP7,NM_152272
3415,-21.2775701031578,SH2B3,NM_005475
3416,-21.279252189340784,TMEM258,NM_014206
3417,-21.279252189340784,ENG,NM_000118
3418,-21.28268520382457,NPEPPS,NM_006310
3419,-21.283166088661922,SEPSECS,NM_016955
3420,-21.284084784178994,COQ6,NM_182480
3421,-21.284469325618073,MRPL15,NM_014175
3422,-21.284950210455424,FAM122B,NM_001331088
3423,-21.28755099215548,EIF2B4,NM_001318966
3424,-21.28982114069002,DEK,NM_003472
3425,-21.29065337347375,HOOK3,NM_032410
3426,-21.291236293921614,RENBP,NM_002910
3427,-21.291918879771515,PUS1,NM_025215
3428,-21.29283757528859,MRPL34,NM_023937
3429,-21.29283757528859,CHMP1A,NM_002768
3430,-21.294519661471575,EWSR1,NM_013986
3431,-21.29558860866048,SPC24,NM_001317033
3432,-21.29558860866048,MTF1,NM_005955
3433,-21.296176671012034,MYCBP,NM_012333
3434,-21.298189390360537,SRSF5,NM_001039465
3435,-21.298189390360537,CDCA5,NM_080668
3436,-21.30004295900986,GSN,NM_001353053
3437,-21.300115646975694,ATP11B,NM_014616
3438,-21.30021768258621,DNAJB1,NM_006145
3439,-21.30224366068858,ZNF784,NM_203374
3440,-21.30248783112075,ELAC1,NM_018696
3441,-21.3029687159581,SNX15,NM_013306
3442,-21.303956858330995,ILKAP,NM_030768
3443,-21.304341399770074,SH3BGRL2,NM_031469
3444,-21.304341399770074,CREBRF,NM_153607
3445,-21.305740980124497,VPS45,NM_007259
3446,-21.308341761824554,TATDN3,NM_001146171
3447,-21.312709649440592,COMMD2,NM_016094
3448,-21.313709149773675,ACO1,NM_001278352
3449,-21.313937747328676,MNS1,NM_018365
3450,-21.313937747328676,DENND1B,NM_001195215
3451,-21.31561983351166,NEK3,NM_152720
3452,-21.31572186912218,HLA-C,NM_002117
3453,-21.315791315978,GEMIN4,NM_015721
3454,-21.316538529028733,RPL18A,NM_000980
3455,-21.317992017656717,RSBN1L,NM_198467
3456,-21.317992017656717,CRLF3,NM_015986
3457,-21.317992017656717,CCDC51,NM_001256964
3458,-21.32083696978895,GYPC,NM_001256584
3459,-21.32149447899632,RPF1,NM_025065
3460,-21.32190591697785,UBR5,NM_015902
3461,-21.32269053843827,SCRN2,NM_001145023
3462,-21.325772204975678,P4HB,NM_000918
3463,-21.326029634161713,TUBE1,NM_016262
3464,-21.32636026732723,RAB14,NM_016322
3465,-21.328144389120734,MTFP1,NM_016498
3466,-21.329205219459464,MCL1,NM_021960
3467,-21.33027416664837,OGFOD3,NM_175902
3468,-21.33088730564245,MCUR1,NM_001031713
3469,-21.331956252831354,ZC3H15,NM_018471
3470,-21.331956252831354,TCF25,NM_014972
3471,-21.332544315182908,OLA1,NM_013341
3472,-21.333328936643326,SLC30A7,NM_133496
3473,-21.333328936643326,AMMECR1,NM_001171689
3474,-21.333659569808844,PI4K2B,NM_018323
3475,-21.33472851699775,FN3K,NM_022158
3476,-21.336341156324913,TTLL4,NM_014640
3477,-21.338194724974237,NUBP1,NM_002484
3478,-21.33878278732579,COG6,NM_001145079
3479,-21.339026957757962,ZW10,NM_004724
3480,-21.341627739458023,TPM3,NM_152263
3481,-21.342696686646928,ARHGAP18,NM_033515
3482,-21.34292528420193,KCNAB2,NM_001199860
3483,-21.343790710478356,TMEM184C,NM_018241
3484,-21.344378772829913,TUBB4B,NM_006088
3485,-21.34722372496214,CDK13,NM_003718
3486,-21.348763676323472,MMS19,NM_001351356
3487,-21.349077293611465,HECTD4,NM_001109662
3488,-21.349995989128537,PI4KB,NM_001330721
3489,-21.35030539149955,GLE1,NM_001003722
3490,-21.352089513293052,SNX8,NM_013321
3491,-21.352677575644606,YY1AP1,NM_001198903
3492,-21.353360161494507,TPD52L2,NM_199360
3493,-21.353943081942376,SEC61G,NM_014302
3494,-21.35435966182759,RNF146,NM_001242844
3495,-21.356213230476914,PFDN5,NM_002624
3496,-21.356213230476914,DUSP10,NM_007207
3497,-21.35737609642616,GLIPR2,NM_001287011
3498,-21.3596462449607,MCTS1,NM_014060
3499,-21.36272791149811,LIG4,NM_001352599
3500,-21.36272791149811,HMGXB4,NM_001003681
3501,-21.36279735835393,RASAL3,NM_022904
3502,-21.364581480147432,MAP3K3,NM_203351
3503,-21.36678218182615,GPKOW,NM_015698
3504,-21.36718226184749,SART1,NM_005146
3505,-21.36718226184749,RIPOR2,NM_014722
3506,-21.36742643227966,SLC25A28,NM_031212
3507,-21.368425932612745,BLMH,NM_000386
3508,-21.36896638364099,RNF25,NM_022453
3509,-21.3696965808142,TSR2,NM_001346791
3510,-21.37027950126207,TTC31,NM_022492
3511,-21.370696081147283,DCAF8,NM_015726
3512,-21.37123653217553,MIER3,NM_001297598
3513,-21.371480702607702,NDUFB2,NM_004546
3514,-21.371480702607702,DHTKD1,NM_018706
3515,-21.371961587445053,PLEKHH3,NM_024927
3516,-21.371961587445053,DDX28,NM_018380
3517,-21.37229222061057,APBA3,NM_004886
3518,-21.372549649796607,CERS2,NM_181746
3519,-21.378476268466247,STK17B,NM_004226
3520,-21.37967746981188,C16orf87,NM_001001436
3521,-21.380431872726085,EIF3K,NM_013234
3522,-21.380746417000786,PLOD3,NM_001084
3523,-21.381665112517858,POC1B,NM_172240
3524,-21.38413182016126,MDC1,NM_014641
3525,-21.385775570947857,UQCC3,NM_001085372
3526,-21.385775570947857,PPP2R3C,NM_017917
3527,-21.38698488914367,TERF2,NM_005652
3528,-21.39031072611325,EHHADH,NM_001166415
3529,-21.392580874647788,XPR1,NM_004736
3530,-21.39703522499717,ST6GALNAC4,NM_175039
3531,-21.398198090946416,RNF5,NM_006913
3532,-21.399095555668982,PSMB1,NM_002793
3533,-21.400879677462484,NUP58,NM_014089
3534,-21.400949124318306,HMOX1,NM_002133
3535,-21.401051159928823,SFT2D2,NM_199344
3536,-21.402733246111808,PPIL3,NM_032472
3537,-21.402733246111808,HLA-B,NM_005514
3538,-21.402733246111808,AHDC1,NM_001029882
3539,-21.40438213880209,CTNNB1,NM_001904
3540,-21.40784834677858,LYST,NM_001301365
3541,-21.40931737398882,RNF167,NM_015528
3542,-21.410701415760983,ALKBH1,NM_006020
3543,-21.416216596449093,HACD1,NM_014241
3544,-21.420270866777134,PSMB7,NM_002799
3545,-21.421082384780004,HELLS,NM_001289067
3546,-21.42173989398738,SF3A2,NM_007165
3547,-21.42173989398738,EPB42,NM_000119
3548,-21.423352533314542,PGBD2,NM_170725
3549,-21.423352533314542,PABPC1,NM_002568
3550,-21.42685499465415,RAB11B,NM_004218
3551,-21.427185627819668,HMGXB3,NM_014983
3552,-21.42726643263568,AHR,NM_001621
3553,-21.427854494987233,FAM102B,NM_001010883
3554,-21.428948518818665,ZNF319,NM_020807
3555,-21.429120001285,MRPL18,NM_014161
3556,-21.429120001285003,TACC3,NM_006342
3557,-21.429708063636557,C10orf76,NM_024541
3558,-21.430904123078502,SLF2,NM_018121
3559,-21.430904123078502,PARP4,NM_006437
3560,-21.43132070296372,CHIC2,NM_012110
3561,-21.43172078298506,RPL27A,NM_000990
3562,-21.43423510195177,GABARAP,NM_007278
3563,-21.435358473427883,RPS9,NM_001321702
3564,-21.437418804099696,USPL1,NM_001321532
3565,-21.437418804099696,PDAP1,NM_014891
3566,-21.438101389949598,ARHGEF39,NM_032818
3567,-21.439688952634235,PFAS,NM_012393
3568,-21.44154252128356,RPL34,NM_033625
3569,-21.44177111883856,KBTBD7,NM_032138
3570,-21.44438747341579,SERPINH1,NM_001207014
3571,-21.446069559598776,CAMLG,NM_001745
3572,-21.44665762195033,CYB561D2,NM_007022
3573,-21.4474691399532,R3HCC1L,NM_001351010
3574,-21.4474691399532,ERO1A,NM_014584
3575,-21.448057202304753,PES1,NM_001282328
3576,-21.448339708133314,MAPK14,NM_139012
3577,-21.4492532617467,XPNPEP3,NM_022098
3578,-21.45152341028124,CDC37,NM_007065
3579,-21.45152341028124,ATP13A1,NM_020410
3580,-21.45419363883712,PPP1R10,NM_002714
3581,-21.45436836241347,GPATCH11,NM_174931
3582,-21.45663851094801,TMBIM6,NM_001098576
3583,-21.457450028950877,DDX50,NM_024045
3584,-21.45972017748542,APC,NM_001354895
3585,-21.459789624341237,FBXO46,NM_001329632
3586,-21.459891659951754,GGCX,NM_000821
3587,-21.459891659951754,CAVIN2,NM_004657
3588,-21.461951990623568,GABPA,NM_002040
3589,-21.463222638825023,SYVN1,NM_172230
3590,-21.46332467443554,SURF2,NM_017503
3591,-21.46459018073331,GALNS,NM_001323544
3592,-21.465006760618525,SSSCA1,NM_001303024
3593,-21.465418198600055,IDH2,NM_002168
3594,-21.465487645455877,RBBP5,NM_005057
3595,-21.465818278621395,SCYL2,NM_001330253
3596,-21.465818278621395,BEX4,NM_001080425
3597,-21.465818278621395,BEX1,NM_018476
3598,-21.468676489507487,MAD2L1BP,NM_001003690
3599,-21.469541915783918,PIK3CD,NM_001350234
3600,-21.47622807927145,NUPL2,NM_007342
3601,-21.476368450278354,HIST1H2BL,NM_003519
3602,-21.477910165454436,HIST1H2BD,NM_138720
3603,-21.478240798619954,TRAF2,NM_021138
3604,-21.479694287247934,ZNF766,NM_001010851
3605,-21.480510947154492,DPY19L3,NM_207325
3606,-21.480510947154492,CBFA2T3,NM_005187
3607,-21.481964435782473,MINDY3,NM_024948
3608,-21.485209467936045,MGAT2,NM_002408
3609,-21.485290272752056,LRSAM1,NM_138361
3610,-21.487891054452113,DDX17,NM_001098504
3611,-21.488879196825007,SRF,NM_003131
3612,-21.492345404801494,AVEN,NM_020371
3613,-21.492345404801494,ATP5PD,NM_006356
3614,-21.494198973450818,RPL18,NM_000979
3615,-21.494859723768208,ELP5,NM_203413
3616,-21.494859723768208,ARG2,NM_001172
3617,-21.49625930412263,UPF3B,NM_080632
3618,-21.49625930412263,GCAT,NM_001171690
3619,-21.496847366474185,MBD4,NM_003925
3620,-21.498860085822688,RAC1,NM_018890
3621,-21.502773985143826,PRC1,NM_003981
3622,-21.50333000904924,SCO1,NM_004589
3623,-21.504627553793146,ISG15,NM_005101
3624,-21.505828755138783,L2HGDH,NM_024884
3625,-21.508681824121187,DOLPP1,NM_020438
3626,-21.508681824121187,DGLUCY,NM_001286470
3627,-21.509947330418957,DCXR,NM_016286
3628,-21.51036391030417,RPS24,NM_001142285
3629,-21.513380344902743,HNRNPF,NM_001098208
3630,-21.514779925257166,ATP5IF1,NM_178191
3631,-21.51646201144015,SLCO2B1,NM_007256
3632,-21.518251275137338,ATG4B,NM_178326
3633,-21.52051628176819,LAT2,NM_032464
3634,-21.52051628176819,BCKDHA,NM_000709
3635,-21.52157711210692,ZNF593,NM_015871
3636,-21.52311706346825,TMEM101,NM_001304814
3637,-21.52563138243496,SH3PXD2A,NM_014631
3638,-21.526700329623864,IFI27L2,NM_032036
3639,-21.527030962789382,NUP43,NM_198887
3640,-21.533999632105477,ZNF346,NM_012279
3641,-21.533999632105477,ZNF213,NM_004220
3642,-21.536852701087884,TSFM,NM_001172696
3643,-21.53766936099444,CCDC12,NM_144716
3644,-21.53853478727087,MRPS22,NM_020191
3645,-21.541135568970926,PIAS4,NM_015897
3646,-21.542779319757525,SSB,NM_001294145
3647,-21.545049468292063,RPAP2,NM_024813
3648,-21.545049468292063,NDOR1,NM_001144026
3649,-21.5452209507584,VCL,NM_014000
3650,-21.54583408975248,IPPK,NM_022755
3651,-21.546903036941387,CEP89,NM_032816
3652,-21.54810423828702,XYLT2,NM_022167
3653,-21.548687158734886,GRPEL2,NM_152407
3654,-21.551532110867118,OGFOD2,NM_001304835
3655,-21.555099804145563,PICK1,NM_012407
3656,-21.555099804145563,PDS5A,NM_001100399
3657,-21.556883925939065,TRIM33,NM_015906
3658,-21.55787206831196,SYNGR1,NM_004711
3659,-21.559154074473604,ROCK1,NM_005406
3660,-21.559154074473604,CLK1,NM_001162407
3661,-21.561999026605836,ADCY7,NM_001114
3662,-21.562651393909526,MPV17,NM_002437
3663,-21.56339860696026,DHCR7,NM_001360
3664,-21.564440657606713,FAM46C,NM_017709
3665,-21.566453376955216,PIGM,NM_145167
3666,-21.56752232414412,SMG8,NM_018149
3667,-21.569706525958964,MED18,NM_017638
3668,-21.571820764904334,BTBD1,NM_025238
3669,-21.572151398069852,EML2,NM_001193268
3670,-21.573220345258758,PEF1,NM_012392
3671,-21.57467383388674,UBE2M,NM_003969
3672,-21.575821126958814,DAXX,NM_001141969
3673,-21.579356781791123,SLC39A1,NM_014437
3674,-21.580600452556382,DOK1,NM_001318867
3675,-21.581871100757837,PTPN12,NM_002835
3676,-21.581871100757837,MGEA5,NM_012215
3677,-21.581973136368354,SPN,NM_001030288
3678,-21.582201733923355,UEVLD,NM_001040697
3679,-21.582201733923355,NCAPH2,NM_001185011
3680,-21.585054802905763,CD2BP2,NM_001243646
3681,-21.585471382790978,SPTBN1,NM_003128
3682,-21.585871462812317,ACTB,NM_001101
3683,-21.5873249514403,REXO4,NM_020385
3684,-21.5873249514403,RALBP1,NM_006788
3685,-21.58765558460582,TRIB3,NM_021158
3686,-21.591779301789682,STK16,NM_001330213
3687,-21.593423052576277,EXO1,NM_130398
3688,-21.593423052576277,DUSP23,NM_001319658
3689,-21.593839632461496,RPL7A,NM_000972
3690,-21.594239712482835,ADGRE5,NM_078481
3691,-21.59462425392191,CCP110,NM_001323570
3692,-21.595105138759262,SEC14L1,NM_001204410
3693,-21.595693201110816,HBE1,NM_005330
3694,-21.596023834276338,ZC3H18,NM_001294340
3695,-21.59609652224217,ERI2,NM_001142725
3696,-21.598293982810876,RBM45,NM_152945
3697,-21.59993773359747,PRKAB2,NM_005399
3698,-21.601619819780456,CC2D1B,NM_032449
3699,-21.60220788213201,TBC1D22B,NM_017772
3700,-21.60340394157396,CRBN,NM_016302
3701,-21.605674090108497,STX12,NM_177424
3702,-21.605674090108497,RERE,NM_012102
3703,-21.605674090108497,CYB5B,NM_030579
3704,-21.605674090108497,ANXA7,NM_004034
3705,-21.609587989429635,WASHC2A,NM_001005751
3706,-21.609988069450974,ZNF326,NM_182976
3707,-21.61037261089005,FOXRED1,NM_017547
3708,-21.61218877112969,SCRN1,NM_001145513
3709,-21.612642759424592,HAUS8,NM_033417
3710,-21.613454277427458,NEDD1,NM_152905
3711,-21.61530784607678,ZNF787,NM_001002836
3712,-21.615895908428335,PAFAH1B1,NM_000430
3713,-21.61629922955969,LGALS3,NM_001357678
3714,-21.616643121479072,FAM96B,NM_016062
3715,-21.616658694356243,MMADHC,NM_015702
3716,-21.616887291911244,DNPEP,NM_001319119
3717,-21.61932892291212,MTFMT,NM_139242
3718,-21.62055702080021,INTS12,NM_020395
3719,-21.621422447076636,VARS2,NM_001167734
3720,-21.623794631221692,RPL37,NM_000997
3721,-21.624023228776693,TMEM199,NM_152464
3722,-21.624023228776693,DHX38,NM_014003
3723,-21.62419471124303,SECISBP2,NM_001282690
3724,-21.62872174955825,MYBBP1A,NM_014520
3725,-21.628979178744284,PTS,NM_000317
3726,-21.630991898092788,ZNF277,NM_021994
3727,-21.633844967075195,ARFRP1,NM_001267549
3728,-21.63466162698175,RALGAPB,NM_020336
3729,-21.63592713327952,PREX1,NM_020820
3730,-21.636515195631073,UBE2H,NM_003344
3731,-21.638299317424575,SLC35A2,NM_001282651
3732,-21.639029514597784,BAD,NM_004322
3733,-21.640359648096386,WDR83OS,NM_016145
3734,-21.641144269556804,BLOC1S6,NM_012388
3735,-21.64221321674571,TRIM26,NM_003449
3736,-21.64221321674571,MVP,NM_017458
3737,-21.645748871578018,DNAJC2,NM_014377
3738,-21.64732831741248,TRAPPC1,NM_021210
3739,-21.64732831741248,PDCD6IP,NM_001162429
3740,-21.65040998394989,RPL35A,NM_001316311
3741,-21.65040998394989,ING1,NM_198219
3742,-21.65040998394989,HIST1H3D,NM_003530
3743,-21.652263552599212,FADD,NM_003824
3744,-21.65891860462731,NOP53,NM_015710
3745,-21.65916277505948,TMEM39A,NM_018266
3746,-21.65916277505948,LEO1,NM_001323903
3747,-21.660562355413905,CLSPN,NM_022111
3748,-21.66056235541391,ANP32A,NM_006305
3749,-21.66201584404189,SHMT2,NM_001166357
3750,-21.66224444159689,EIF5,NM_001969
3751,-21.662832503948447,SNRPD3,NM_004175
3752,-21.664098010246214,IPO13,NM_014652
3753,-21.664686072597767,SERPINB1,NM_030666
3754,-21.665677456080676,SLC4A2,NM_001199692
3755,-21.665677456080676,HSPBP1,NM_012267
3756,-21.66794246271153,ACAP1,NM_014716
3757,-21.66980117326454,EEF2K,NM_013302
3758,-21.670131806430057,C19orf57,NM_001345843
3759,-21.67021261124607,TOLLIP,NM_001318514
3760,-21.670612691267408,CALR,NM_004343
3761,-21.67466696159545,NDUFS3,NM_004551
3762,-21.67466696159545,IRF3,NM_001197123
3763,-21.67473640845127,PRPSAP2,NM_001353100
3764,-21.678580860916586,SAMM50,NM_015380
3765,-21.683035211265967,ABCB10,NM_012089
3766,-21.683695961583354,MAFK,NM_002360
3767,-21.684096041604697,TCF19,NM_007109
3768,-21.688150311932734,REXO2,NM_015523
3769,-21.688631196770086,RPS15A,NM_001019
3770,-21.689549892287157,JMJD1C,NM_032776
3771,-21.692204582260775,EED,NM_001308007
3772,-21.692685467098126,TOR1AIP2,NM_001349935
3773,-21.692685467098126,NOSIP,NM_015953
3774,-21.6936041626152,MED31,NM_016060
3775,-21.693746297436856,SRA1,NM_001035235
3776,-21.695286248798183,HADHA,NM_000182
3777,-21.69553041923036,NPTN,NM_012428
3778,-21.695701901696697,SFT2D1,NM_145169
3779,-21.696599366419264,CSTF2T,NM_015235
3780,-21.696929999584782,LIX1L,NM_153713
3781,-21.697139817447507,ATP5ME,NM_007100
3782,-21.697383987879682,AIG1,NM_001286588
3783,-21.698383488212766,PRKAR2B,NM_002736
3784,-21.698383488212766,FAR2,NM_001271783
3785,-21.701053716768644,DNTTIP2,NM_014597
3786,-21.701384349934163,SLC19A2,NM_006996
3787,-21.701384349934163,COG7,NM_153603
3788,-21.7036544984687,ZWINT,NM_032997
3789,-21.70496761608978,POLG,NM_002693
3790,-21.705682790694375,BRD7,NM_001173984
3791,-21.706649702272763,LASP1,NM_006148
3792,-21.70675173788328,EIF1AY,NM_004681
3793,-21.70675173788328,ARSA,NM_000487
3794,-21.708764457231783,DIDO1,NM_033081
3795,-21.709352519583337,ZNF304,NM_001329456
3796,-21.709806507878238,KBTBD4,NM_001318716
3797,-21.71162266811788,RABGAP1L,NM_001330989
3798,-21.713949004754376,MAP3K11,NM_002419
3799,-21.715488956115703,FBXO30,NM_032145
3800,-21.718586195530285,TUBB6,NM_001303530
3801,-21.718586195530285,RBM34,NM_015014
3802,-21.71940285543684,TRAPPC9,NM_031466
3803,-21.71940285543684,KDM6B,NM_001080424
3804,-21.721186977230342,ZNF721,NM_133474
3805,-21.721186977230342,KIFAP3,NM_001204517
3806,-21.72167300397138,GIGYF1,NM_022574
3807,-21.72345712576488,RSF1,NM_016578
3808,-21.723701296197053,DUT,NM_001025248
3809,-21.72678296273446,SLC22A4,NM_003059
3810,-21.72678296273446,SAFB,NM_001201338
3811,-21.72737102508602,COX17,NM_005694
3812,-21.728155646546433,SDHAF2,NM_017841
3813,-21.728155646546433,MRFAP1L1,NM_203462
3814,-21.730756428246494,GID4,NM_024052
3815,-21.73123731308384,ZNFX1,NM_021035
3816,-21.7318253754354,RAP1B,NM_015646
3817,-21.7318253754354,PSMC4,NM_006503
3818,-21.733469126221994,DNAJB2,NM_006736
3819,-21.733507461618384,NOA1,NM_032313
3820,-21.734095523969938,TIMM50,NM_001001563
3821,-21.73515121240498,SEPT9,NM_006640
3822,-21.735739274756533,DDX10,NM_004398
3823,-21.736352413750613,CR1,NM_000651
3824,-21.737421360939518,PTPN6,NM_002831
3825,-21.737421360939518,EPM2AIP1,NM_014805
3826,-21.73800942329107,PPA1,NM_021129
3827,-21.73834005645659,IFI35,NM_005533
3828,-21.73920548273302,LPCAT3,NM_005768
3829,-21.739691509474056,B4GALT7,NM_007255
3830,-21.740022142639575,TOMM6,NM_001134493
3831,-21.740854375423304,DYNC2LI1,NM_001348913
3832,-21.7436598330824,MCM7,NM_001278595
3833,-21.74472066342113,PML,NM_033238
3834,-21.745720163754214,CCNDBP1,NM_012142
3835,-21.747573732403538,NAF1,NM_138386
3836,-21.747573732403538,GMPS,NM_003875
3837,-21.74877493374917,UBA7,NM_003335
3838,-21.749843880938077,USP21,NM_001014443
3839,-21.749843880938077,RPA3,NM_002947
3840,-21.749843880938077,DOHH,NM_001145165
3841,-21.75121142284636,PITPNA,NM_006224
3842,-21.75162800273158,NDUFS2,NM_001166159
3843,-21.75202808275292,SERPINB6,NM_001297699
3844,-21.75308891309165,GRK6,NM_002082
3845,-21.753271753518174,OTUD5,NM_017602
3846,-21.755541902052713,MAP3K5,NM_005923
3847,-21.755770499607713,SRPRB,NM_021203
3848,-21.757223988235697,ZNF395,NM_018660
3849,-21.757223988235697,FAH,NM_000137
3850,-21.757554621401216,TWNK,NM_001163812
3851,-21.757554621401216,C11orf74,NM_001276722
3852,-21.757726103867554,PRKCSH,NM_001289103
3853,-21.759824769935754,FAM241A,NM_152400
3854,-21.759996252402093,GPI,NM_001289789
3855,-21.762739168923808,NELFCD,NM_198976
3856,-21.765592237906215,BORCS5,NM_058169
3857,-21.765694273516733,LUZP1,NM_033631
3858,-21.765922871071734,CIRBP,NM_001300829
3859,-21.767376359699718,COASY,NM_025233
3860,-21.768193019606272,JRKL,NM_003772
3861,-21.769458525904042,HAUS5,NM_015302
3862,-21.772891540387825,XPOT,NM_007235
3863,-21.77396048757673,NAGA,NM_000262
3864,-21.77526372453288,HDC,NM_002112
3865,-21.775573126903893,ZKSCAN4,NM_019110
3866,-21.77638978681045,THG1L,NM_017872
3867,-21.777757328718735,CSPP1,NM_024790
3868,-21.778243355459775,GNPAT,NM_014236
3869,-21.77834539107029,ESS2,NM_022719
3870,-21.77834539107029,CASP9,NM_001229
3871,-21.780027477253274,MED28,NM_025205
3872,-21.784529438925965,HNRNPC,NM_031314
3873,-21.78621152510895,EHD1,NM_001282444
3874,-21.787995646902452,DBT,NM_001918
3875,-21.789849215551776,GNL2,NM_001323623
3876,-21.790179848717294,TJP2,NM_004817
3877,-21.79230962624493,PQLC2,NM_001040125
3878,-21.792694167684008,HSP90AA1,NM_001017963
3879,-21.795775834221413,SCARB1,NM_005505
3880,-21.79619241410663,METTL3,NM_019852
3881,-21.79636389657297,SPSB3,NM_080861
3882,-21.79636389657297,SNX29,NM_032167
3883,-21.79636389657297,FARSB,NM_005687
3884,-21.796849923314007,COX7B,NM_001866
3885,-21.79781738520095,SNRPA1,NM_003090
3886,-21.798045982755955,YIF1B,NM_001145463
3887,-21.800818246922347,MRPL42,NM_172177
3888,-21.802290515242607,TNPO1,NM_002270
3889,-21.805933347589118,LAT,NM_014387
3890,-21.80819835421997,MRFAP1,NM_033296
3891,-21.80819835421997,C9orf64,NM_032307
3892,-21.81194077107477,BMPR2,NM_001204
3893,-21.81201021793059,NOP2,NM_001258310
3894,-21.81211225354111,RBPJ,NM_203284
3895,-21.813794339724094,FNIP1,NM_133372
3896,-21.814382402075648,ORC5,NM_002553
3897,-21.814713035241166,RSBN1,NM_018364
3898,-21.814713035241166,MIEF1,NM_019008
3899,-21.81656660389049,JUP,NM_001352773
3900,-21.818248690073474,FUK,NM_145059
3901,-21.821281624535917,RSRP1,NM_001321772
3902,-21.821681704557257,MEF2D,NM_005920
3903,-21.821681704557257,CXorf56,NM_001170569
3904,-21.822093142538787,PIGB,NM_004855
3905,-21.822750651746162,SLC39A3,NM_213568
3906,-21.823363790740242,GOLGA2,NM_004486
3907,-21.824763371094665,ALDH9A1,NM_000696
3908,-21.825735974885298,ANKRD40,NM_052855
3909,-21.82621685972265,ZCCHC10,NM_001308127
3910,-21.82713555523972,SESN1,NM_014454
3911,-21.828817641422706,ARL1,NM_001177
3912,-21.82906181185488,PHKA2,NM_000292
3913,-21.830049954227775,TMEM94,NM_001321149
3914,-21.83067121007203,CHST10,NM_004854
3915,-21.832320102762313,FAM177A1,NM_001079519
3916,-21.833185529038744,TSC1,NM_000368
3917,-21.834515662537346,C9orf72,NM_001256054
3918,-21.83540176929972,COMMD3,NM_012071
3919,-21.8357863107388,SNW1,NM_001318844
3920,-21.83659782874167,AMPD3,NM_001025390
3921,-21.836785811071884,CAPZA1,NM_006135
3922,-21.836855257927706,VWA5A,NM_001130142
3923,-21.837185891093224,ATP5F1B,NM_001686
3924,-21.840283130507803,CCT7,NM_001166285
3925,-21.8433699389489,TMED10,NM_006827
3926,-21.849020348740225,RFXAP,NM_000538
3927,-21.849020348740225,MCM10,NM_182751
3928,-21.850081179078956,CD46,NM_002389
3929,-21.850264019505484,FCGR2A,NM_001136219
3930,-21.850264019505484,CLU,NM_001831
3931,-21.852934248061363,RALGDS,NM_006266
3932,-21.852934248061363,CCDC86,NM_024098
3933,-21.854718369854865,SLC17A5,NM_012434
3934,-21.8552043965959,FLNB,NM_001164317
3935,-21.857388598410743,ZBTB40,NM_001083621
3936,-21.86090241771054,RPS8,NM_001012
3937,-21.863503199410598,COQ3,NM_017421
3938,-21.865185285593583,TMLHE,NM_018196
3939,-21.86535676805992,NFIC,NM_205843
3940,-21.86535676805992,NAA10,NM_003491
3941,-21.866557969405555,SNX1,NM_003099
3942,-21.867038854242903,YIPF4,NM_032312
3943,-21.867871087026632,BMP2K,NM_198892
3944,-21.869270667381056,SMARCB1,NM_001317946
3945,-21.869270667381056,MINDY4,NM_032222
3946,-21.869499264936056,ACTR1A,NM_005736
3947,-21.87095275356404,MADD,NM_003682
3948,-21.871871449081112,TBC1D23,NM_001199198
3949,-21.872736875357543,VPS37C,NM_017966
3950,-21.872736875357543,ACAP2,NM_012287
3951,-21.874141597615655,MIGA1,NM_001270384
3952,-21.8753376570576,PCBP2,NM_005016
3953,-21.8753376570576,ELP6,NM_001031703
3954,-21.8753376570576,DEAF1,NM_021008
3955,-21.877607805592138,ZNF543,NM_213598
3956,-21.877607805592138,COPS4,NM_001330727
3957,-21.879705544673637,MKL1,NM_001282662
3958,-21.879705544673637,C14orf119,NM_017924
3959,-21.88206215594152,EXT2,NM_001178083
3960,-21.882306326373694,ZNF19,NM_006961
3961,-21.882306326373694,SEL1L,NM_005065
3962,-21.882306326373694,MED4,NM_014166
3963,-21.885387992911102,TRIP10,NM_001288962
3964,-21.885387992911102,SPTY2D1,NM_194285
3965,-21.885976055262656,EXOC3,NM_007277
3966,-21.88761980604925,MLLT1,NM_005934
3967,-21.88765814144564,HEBP1,NM_015987
3968,-21.88882100739489,ZC3H3,NM_015117
3969,-21.88882100739489,SMU1,NM_018225
3970,-21.890030325590697,TAF8,NM_138572
3971,-21.89067457604421,ZFAND2B,NM_138802
3972,-21.89067457604421,SLC16A3,NM_001206950
3973,-21.89067457604421,MTHFD1,NM_005956
3974,-21.891674076377292,PCSK7,NM_004716
